model,method_key,dataset,dataset_lift_pct,variant_mean_all_pct,variant_mean_without_dataset_pct,mean_change_when_removed_pct,influence_direction
bag8,target_enc_oof_inv_ratio,tabred_homesite__gap_near,0.2920957129793622,-0.032486305859179665,-0.036304917845515434,-0.0038186119863357695,pulls_mean_up
bag8,target_enc_oof_inv_ratio,synthetic_large_test,0.2950225990114804,-0.032486305859179665,-0.036339351798834504,-0.0038530459396548394,pulls_mean_up
bag8,target_enc_oof_inv_ratio,tabred_sberbank__gap_near,0.3133241633575315,-0.032486305859179665,-0.036554664320552745,-0.00406835846137308,pulls_mean_up
bag8,target_enc_oof_inv_ratio,synthetic_shift_0.0,0.324707056872714,-0.032486305859179665,-0.03668858071484901,-0.004202274855669347,pulls_mean_up
bag8,target_enc_oof_inv_ratio,Another-Dataset-on-used-Fiat-500,0.3259961548043581,-0.032486305859179665,-0.036703746572868345,-0.0042174407136886805,pulls_mean_up
bag8,target_enc_oof_inv_ratio,synthetic_shift_5.0,0.3419222683458109,-0.032486305859179665,-0.03689111261453255,-0.004404806755352882,pulls_mean_up
bag8,target_enc_oof_inv_ratio,HR_Analytics_Job_Change_of_Data_Scientists,0.424374099243304,-0.032486305859179665,-0.03786113415450298,-0.005374828295323313,pulls_mean_up
bag8,target_enc_oof_inv_ratio,tabred_delivery_eta__gap_near,0.542086013582193,-0.032486305859179665,-0.03924598020554875,-0.006759674346369086,pulls_mean_up
bag8,target_enc_oof_inv_ratio,folktables_travel_time_covid,0.6622354215412839,-0.032486305859179665,-0.040659502652126284,-0.008173196792946619,pulls_mean_up
bag8,target_enc_oof_inv_ratio,E-CommereShippingData,0.6732708124781004,-0.032486305859179665,-0.0407893307807947,-0.008303024921615033,pulls_mean_up
bag8,target_enc_oof_inv_ratio,tabred_sberbank,0.7839418475297576,-0.032486305859179665,-0.04209134295787304,-0.009605037098693377,pulls_mean_up
bag8,target_enc_oof_inv_ratio,Bank_Customer_Churn,0.7846159301908576,-0.032486305859179665,-0.04209927334212127,-0.009612967482941603,pulls_mean_up
bag8,target_enc_oof_inv_ratio,students_dropout_and_academic_success,0.8133382194727412,-0.032486305859179665,-0.04243718262779053,-0.009950876768610867,pulls_mean_up
bag8,target_enc_oof_inv_ratio,healthcare_insurance_expenses,0.832944826961845,-0.032486305859179665,-0.042667848598250555,-0.01018154273907089,pulls_mean_up
bag8,target_enc_oof_inv_ratio,coil2000_insurance_policies,0.927658334270674,-0.032486305859179665,-0.04378212515482497,-0.011295819295645305,pulls_mean_up
bag8,target_enc_oof_inv_ratio,online_shoppers_intention,1.028725063379338,-0.032486305859179665,-0.04497114549727991,-0.012484839638100244,pulls_mean_up
bag8,target_enc_oof_inv_ratio,tabred_homesite,1.1568278870301618,-0.032486305859179665,-0.046478237540230734,-0.013991931681051069,pulls_mean_up
bag8,target_enc_oof_inv_ratio,tabred_sberbank__gap_far,1.1780205906703003,-0.032486305859179665,-0.04672756346540884,-0.014241257606229178,pulls_mean_up
bag8,target_enc_oof_inv_ratio,kddcup09_appetency,1.4812079055580714,-0.032486305859179665,-0.050294473052323804,-0.01780816719314414,pulls_mean_up
bag8,target_enc_oof_inv_ratio,credit-g,1.621910284981045,-0.032486305859179665,-0.05194979516318226,-0.019463489304002594,pulls_mean_up
bag8,target_enc_oof_inv_ratio,churn,1.6433639584789794,-0.032486305859179665,-0.052202191321981485,-0.01971588546280182,pulls_mean_up
bag8,target_enc_oof_inv_ratio,seismic-bumps,1.947522622427683,-0.032486305859179665,-0.05578052854490747,-0.023294222685727804,pulls_mean_up
bag8,target_enc_oof_inv_ratio,Marketing_Campaign,3.402698958899064,-0.032486305859179665,-0.07290025015045314,-0.04041394429127347,pulls_mean_up
bag8,target_enc_oof_inv_ratio,Is-this-a-good-customer,5.744697571193608,-0.032486305859179665,-0.10045317500097714,-0.06796686914179748,pulls_mean_up
bag8,target_enc_oof_inv_ratio,tabred_homesite__gap_far,6.030714045510538,-0.032486305859179665,-0.10381807469882338,-0.07133176883964372,pulls_mean_up
bag8,target_enc_oof_inv_ratio,MIC,10.366888627003288,-0.032486305859179665,-0.15483189330462047,-0.1223455874454408,pulls_mean_up
bag8,target_enc_oof_ratio,website_phishing,-23.29798993926444,-0.15712634595537625,0.11511910808355391,0.2722454540389302,pulls_mean_down
bag8,target_enc_oof_ratio,airfoil_self_noise,-10.18622692836801,-0.15712634595537625,-0.03913692733875697,0.11798941861661928,pulls_mean_down
bag8,target_enc_oof_ratio,in_vehicle_coupon_recommendation,-4.639104050444196,-0.15712634595537625,-0.10439719649080177,0.05272914946457448,pulls_mean_down
bag8,target_enc_oof_ratio,hiva_agnostic,-4.192207078627498,-0.15712634595537625,-0.10965480792393938,0.047471538031436875,pulls_mean_down
bag8,target_enc_oof_ratio,tabred_homesite__gap_near,-0.8267193815828624,-0.15712634595537625,-0.14924878083034696,0.007877565125029296,pulls_mean_down
bag8,target_enc_oof_ratio,Fitness_Club,-0.5841710054208734,-0.15712634595537625,-0.152102291138135,0.005024054817241247,pulls_mean_down
bag8,target_enc_oof_ratio,miami_housing,-0.5825814529269354,-0.15712634595537625,-0.15212099175571075,0.005005354199665496,pulls_mean_down
bag8,target_enc_oof_ratio,wine_quality,-0.5590092549871728,-0.15712634595537625,-0.15239831173147275,0.004728034223903499,pulls_mean_down
bag8,target_enc_oof_ratio,tabred_sberbank,-0.5587788866075628,-0.15712634595537625,-0.15240102194770344,0.00472532400767281,pulls_mean_down
bag8,target_enc_oof_ratio,qsar-biodeg,-0.4789684654755541,-0.15712634595537625,-0.15333996807866818,0.0037863778767080747,pulls_mean_down
bag8,target_enc_oof_ratio,kddcup09_appetency,-0.3805353212766162,-0.15712634595537625,-0.15449800506924394,0.002628340886132313,pulls_mean_down
bag8,target_enc_oof_ratio,Amazon_employee_access,-0.3536801042142963,-0.15712634595537625,-0.1548139487993889,0.0023123971559873557,pulls_mean_down
bag8,target_enc_oof_ratio,tabred_sberbank__gap_far,-0.2721768153889906,-0.15712634595537625,-0.15577281102086313,0.0013535349345131231,pulls_mean_down
bag8,target_enc_oof_ratio,folktables_income,-0.2016182614077747,-0.15712634595537625,-0.1566029116559362,0.0005234342994400454,pulls_mean_down
bag8,target_enc_oof_ratio,tabred_delivery_eta__gap_maxdiff,-0.1488384314356947,-0.15712634595537625,-0.1572238508320783,-9.750487670204255e-05,pulls_mean_up
bag8,target_enc_oof_ratio,synthetic_small_test,-0.123048249367677,-0.15712634595537625,-0.15752726473876089,-0.00040091878338463505,pulls_mean_up
bag8,target_enc_oof_ratio,bike_sharing,-0.1130171877518505,-0.15712634595537625,-0.15764527722835883,-0.0005189312729825812,pulls_mean_up
bag8,target_enc_oof_ratio,folktables_travel_time,-0.0780373558344174,-0.15712634595537625,-0.15805680466268154,-0.0009304587073052928,pulls_mean_up
bag8,target_enc_oof_ratio,synthetic_label_shift,-0.0503642607472922,-0.15712634595537625,-0.158382370487236,-0.0012560245318597452,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_cooking_time,-0.049048960579749,-0.15712634595537625,-0.15839784460685416,-0.0012714986514779092,pulls_mean_up
bag8,target_enc_oof_ratio,tschalzev_mbgm,-0.0347507069819916,-0.15712634595537625,-0.15856605935506313,-0.001439713399686876,pulls_mean_up
bag8,target_enc_oof_ratio,folktables_employment,-0.028964255834938,-0.15712634595537625,-0.15863413525091075,-0.0015077892955344951,pulls_mean_up
bag8,target_enc_oof_ratio,tschalzev_ogpcc,-8.637910257270358e-05,-0.15712634595537625,-0.15897387497717394,-0.0018475290217976892,pulls_mean_up
bag8,target_enc_oof_ratio,GiveMeSomeCredit,0.0,-0.15712634595537625,-0.15897489120190997,-0.001848545246533717,pulls_mean_up
bag8,target_enc_oof_ratio,gas_sensor_drift,0.0,-0.15712634595537625,-0.15897489120190997,-0.001848545246533717,pulls_mean_up
bag8,target_enc_oof_ratio,hazelnut-spread-contaminant-detection,0.0,-0.15712634595537625,-0.15897489120190997,-0.001848545246533717,pulls_mean_up
bag8,target_enc_oof_ratio,heloc,0.0,-0.15712634595537625,-0.15897489120190997,-0.001848545246533717,pulls_mean_up
bag8,target_enc_oof_ratio,houses,0.0,-0.15712634595537625,-0.15897489120190997,-0.001848545246533717,pulls_mean_up
bag8,target_enc_oof_ratio,jm1,0.0,-0.15712634595537625,-0.15897489120190997,-0.001848545246533717,pulls_mean_up
bag8,target_enc_oof_ratio,concrete_compressive_strength,0.0,-0.15712634595537625,-0.15897489120191,-0.0018485452465337449,pulls_mean_up
bag8,target_enc_oof_ratio,diabetes,0.0,-0.15712634595537625,-0.15897489120191,-0.0018485452465337449,pulls_mean_up
bag8,target_enc_oof_ratio,maternal_health_risk,0.0,-0.15712634595537625,-0.15897489120191,-0.0018485452465337449,pulls_mean_up
bag8,target_enc_oof_ratio,physiochemical_protein,0.0,-0.15712634595537625,-0.15897489120191,-0.0018485452465337449,pulls_mean_up
bag8,target_enc_oof_ratio,polish_companies_bankruptcy,0.0,-0.15712634595537625,-0.15897489120191,-0.0018485452465337449,pulls_mean_up
bag8,target_enc_oof_ratio,Bioresponse,0.0,-0.15712634595537625,-0.15897489120191002,-0.0018485452465337726,pulls_mean_up
bag8,target_enc_oof_ratio,blood-transfusion-service-center,0.0,-0.15712634595537625,-0.15897489120191002,-0.0018485452465337726,pulls_mean_up
bag8,target_enc_oof_ratio,shifts_weather,0.0,-0.15712634595537625,-0.15897489120191002,-0.0018485452465337726,pulls_mean_up
bag8,target_enc_oof_ratio,superconductivity,0.0,-0.15712634595537625,-0.15897489120191002,-0.0018485452465337726,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_ecom_offers,0.0,-0.15712634595537625,-0.15897489120191002,-0.0018485452465337726,pulls_mean_up
bag8,target_enc_oof_ratio,QSAR-TID-11,0.0,-0.15712634595537625,-0.15897489120191005,-0.0018485452465338004,pulls_mean_up
bag8,target_enc_oof_ratio,QSAR_fish_toxicity,0.0,-0.15712634595537625,-0.15897489120191005,-0.0018485452465338004,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_weather,0.0,-0.15712634595537625,-0.15897489120191008,-0.0018485452465338281,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_weather__gap_far,0.0,-0.15712634595537625,-0.15897489120191008,-0.0018485452465338281,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_weather__gap_maxdiff,0.0,-0.15712634595537625,-0.15897489120191008,-0.0018485452465338281,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_weather__gap_near,0.0,-0.15712634595537625,-0.15897489120191008,-0.0018485452465338281,pulls_mean_up
bag8,target_enc_oof_ratio,taiwanese_bankruptcy_prediction,0.0,-0.15712634595537625,-0.15897489120191008,-0.0018485452465338281,pulls_mean_up
bag8,target_enc_oof_ratio,tschalzev_sctp,0.0,-0.15712634595537625,-0.15897489120191008,-0.0018485452465338281,pulls_mean_up
bag8,target_enc_oof_ratio,synthetic_partial_shift,0.000541514335551,-0.15712634595537625,-0.15898126195879886,-0.0018549160034226075,pulls_mean_up
bag8,target_enc_oof_ratio,Food_Delivery_Time,0.0106529971407087,-0.15712634595537625,-0.15910022058003595,-0.0019738746246596994,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_delivery_eta,0.0106704199113942,-0.15712634595537625,-0.1591004255538088,-0.001974079598432543,pulls_mean_up
bag8,target_enc_oof_ratio,bank-marketing,0.033931591435771,-0.15712634595537625,-0.15937408639527204,-0.0022477404398957845,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_delivery_eta__gap_far,0.0586854820094445,-0.15712634595537625,-0.15966530863731526,-0.002538962681939011,pulls_mean_up
bag8,target_enc_oof_ratio,synthetic_shift_1.0,0.087903187020473,-0.15712634595537625,-0.16000904634332735,-0.0028827003879511037,pulls_mean_up
bag8,target_enc_oof_ratio,synthetic_shift_3.0,0.0944986566926421,-0.15712634595537625,-0.16008664010417642,-0.002960294148800169,pulls_mean_up
bag8,target_enc_oof_ratio,credit_card_clients_default,0.1091269676861396,-0.15712634595537625,-0.1602587378805705,-0.003132391925194239,pulls_mean_up
bag8,target_enc_oof_ratio,brfss_diabetes,0.1252715638995557,-0.15712634595537625,-0.16044867430661067,-0.003322328351234416,pulls_mean_up
bag8,target_enc_oof_ratio,folktables_coverage_covid,0.1543851844026737,-0.15712634595537625,-0.16079118748900031,-0.0036648415336240636,pulls_mean_up
bag8,target_enc_oof_ratio,Another-Dataset-on-used-Fiat-500,0.1585392864784974,-0.15712634595537625,-0.16084005927812767,-0.0037137133227514163,pulls_mean_up
bag8,target_enc_oof_ratio,folktables_coverage,0.1874428266221376,-0.15712634595537625,-0.16118010092687635,-0.004053754971500095,pulls_mean_up
bag8,target_enc_oof_ratio,synthetic_large_test,0.1923014234819202,-0.15712634595537625,-0.16123726088993262,-0.00411091493455637,pulls_mean_up
bag8,target_enc_oof_ratio,synthetic_shift_0.5,0.1943482116772825,-0.15712634595537625,-0.16126134075105453,-0.004134994795678276,pulls_mean_up
bag8,target_enc_oof_ratio,diamonds,0.2161571593079243,-0.15712634595537625,-0.16151791660553266,-0.004391570650156412,pulls_mean_up
bag8,target_enc_oof_ratio,synthetic_shift_5.0,0.2187134803504909,-0.15712634595537625,-0.16154799097073932,-0.004421645015363074,pulls_mean_up
bag8,target_enc_oof_ratio,lending_club,0.25220877122704,-0.15712634595537625,-0.16194205321634578,-0.004815707260969526,pulls_mean_up
bag8,target_enc_oof_ratio,Diabetes130US,0.2538203846634824,-0.15712634595537625,-0.16196101337442156,-0.004834667419045313,pulls_mean_up
bag8,target_enc_oof_ratio,folktables_mobility,0.273381611586766,-0.15712634595537625,-0.16219114545587196,-0.005064799500495709,pulls_mean_up
bag8,target_enc_oof_ratio,churn,0.2895017507188497,-0.15712634595537625,-0.16238079415154352,-0.005254448196167272,pulls_mean_up
bag8,target_enc_oof_ratio,synthetic_shift_0.0,0.324707056872714,-0.15712634595537625,-0.16279497422394196,-0.005668628268565706,pulls_mean_up
bag8,target_enc_oof_ratio,diabetes_hospital,0.3494025789873997,-0.15712634595537625,-0.16308550977823236,-0.005959163822856106,pulls_mean_up
bag8,target_enc_oof_ratio,students_dropout_and_academic_success,0.4309300660800032,-0.15712634595537625,-0.16404465668520418,-0.006918310729827931,pulls_mean_up
bag8,target_enc_oof_ratio,HR_Analytics_Job_Change_of_Data_Scientists,0.4975503545484201,-0.15712634595537625,-0.16482842478483256,-0.00770207882945631,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_delivery_eta__gap_near,0.542086013582193,-0.15712634595537625,-0.1653523737146417,-0.008226027759265453,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_homesite,0.5580093958663056,-0.15712634595537625,-0.16553970762386658,-0.008413361668490327,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_sberbank__gap_near,0.6326457440830658,-0.15712634595537625,-0.16641778230876966,-0.009291436353393412,pulls_mean_up
bag8,target_enc_oof_ratio,E-CommereShippingData,0.6732708124781004,-0.15712634595537625,-0.16689572428988766,-0.009769378334511414,pulls_mean_up
bag8,target_enc_oof_ratio,folktables_travel_time_covid,0.6934515242257762,-0.15712634595537625,-0.1671331444280956,-0.010006798472719347,pulls_mean_up
bag8,target_enc_oof_ratio,online_shoppers_intention,0.7197869265808665,-0.15712634595537625,-0.16744297269109665,-0.010316626735720397,pulls_mean_up
bag8,target_enc_oof_ratio,Bank_Customer_Churn,0.7846159301908576,-0.15712634595537625,-0.16820566685121424,-0.01107932089583799,pulls_mean_up
bag8,target_enc_oof_ratio,coil2000_insurance_policies,0.8586335728067845,-0.15712634595537625,-0.1690764626466957,-0.011950116691319457,pulls_mean_up
bag8,target_enc_oof_ratio,healthcare_insurance_expenses,0.8847057579829175,-0.15712634595537625,-0.1693831942370031,-0.012256848281626848,pulls_mean_up
bag8,target_enc_oof_ratio,credit-g,1.052522857943845,-0.15712634595537625,-0.17135751306007288,-0.01423116710469663,pulls_mean_up
bag8,target_enc_oof_ratio,tabred_homesite__gap_far,1.5755872607879011,-0.15712634595537625,-0.17751121191706182,-0.020384865961685567,pulls_mean_up
bag8,target_enc_oof_ratio,seismic-bumps,2.030041886502315,-0.15712634595537625,-0.1828577369254666,-0.025731390970090362,pulls_mean_up
bag8,target_enc_oof_ratio,Is-this-a-good-customer,3.738080205078732,-0.15712634595537625,-0.2029523053793068,-0.04582595942393056,pulls_mean_up
bag8,target_enc_oof_ratio,Marketing_Campaign,4.920973373886016,-0.15712634595537625,-0.21686869560056904,-0.05974234964519279,pulls_mean_up
bag8,target_enc_oof_ratio,MIC,10.03797319233366,-0.15712634595537625,-0.27706869346465895,-0.1199423475092827,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,website_phishing,-23.29798993926444,-0.16247559631155645,0.10970692537024218,0.27218252168179863,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,airfoil_self_noise,-10.18622692836801,-0.16247559631155645,-0.044549110052068706,0.11792648625948773,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,in_vehicle_coupon_recommendation,-4.639104050444196,-0.16247559631155645,-0.10980937920411359,0.05266621710744286,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,hiva_agnostic,-4.192207078627498,-0.16247559631155645,-0.11506699063725118,0.04740860567430527,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,tabred_homesite__gap_near,-0.8267193815828624,-0.16247559631155645,-0.15466096354365869,0.007814632767897761,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,Amazon_employee_access,-0.758708480604433,-0.16247559631155645,-0.15546109179046375,0.0070145045210927015,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,Fitness_Club,-0.5841710054208734,-0.16247559631155645,-0.15751447385144676,0.004961122460109685,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,miami_housing,-0.5825814788771231,-0.16247559631155645,-0.1575331741637262,0.00494242214783025,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,wine_quality,-0.5590092549871728,-0.16247559631155645,-0.15781049444478448,0.004665101866771965,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,tabred_sberbank,-0.5587788866075628,-0.16247559631155645,-0.15781320466101514,0.004662391650541303,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,qsar-biodeg,-0.4789684654755541,-0.16247559631155645,-0.15875215079197993,0.0037234455195765126,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,tabred_sberbank__gap_far,-0.4213460666291134,-0.16247559631155645,-0.15943006136664398,0.0030455349449124702,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,diabetes_hospital,-0.3424715638860811,-0.16247559631155645,-0.16035799669303255,0.0021175996185238966,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,folktables_income,-0.2016182614077747,-0.16247559631155645,-0.1620150943692479,0.0004605019423085388,pulls_mean_down
bag8,target_enc_oof_ratio_cap5,tabred_delivery_eta__gap_maxdiff,-0.1488384314356947,-0.16247559631155645,-0.1626360335453901,-0.00016043723383366015,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,synthetic_small_test,-0.123048249367677,-0.16247559631155645,-0.16293944745207262,-0.0004638511405161694,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,bike_sharing,-0.1130171877518505,-0.16247559631155645,-0.1630574599416706,-0.0005818636301141433,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,Food_Delivery_Time,-0.0789650066092245,-0.16247559631155645,-0.16345807383746613,-0.0009824775259096863,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,folktables_travel_time,-0.0780373558344174,-0.16247559631155645,-0.16346898737599327,-0.0009933910644368271,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tschalzev_mbgm,-0.0541680627170683,-0.16247559631155645,-0.16374980258913865,-0.0012742062775822072,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,synthetic_label_shift,-0.0503642607472922,-0.16247559631155645,-0.1637945532005477,-0.0013189568889912517,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tabred_cooking_time,-0.049048960579749,-0.16247559631155645,-0.16381002732016595,-0.001334431008609499,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,folktables_employment,-0.028964255834938,-0.16247559631155645,-0.16404631796422248,-0.0015707216526660295,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,GiveMeSomeCredit,0.0,-0.16247559631155645,-0.16438707391522173,-0.0019114776036652792,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,concrete_compressive_strength,0.0,-0.16247559631155645,-0.16438707391522173,-0.0019114776036652792,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,diabetes,0.0,-0.16247559631155645,-0.16438707391522173,-0.0019114776036652792,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,shifts_weather,0.0,-0.16247559631155645,-0.16438707391522173,-0.0019114776036652792,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,superconductivity,0.0,-0.16247559631155645,-0.16438707391522173,-0.0019114776036652792,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,Bioresponse,0.0,-0.16247559631155645,-0.16438707391522175,-0.001911477603665307,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,blood-transfusion-service-center,0.0,-0.16247559631155645,-0.16438707391522175,-0.001911477603665307,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,gas_sensor_drift,0.0,-0.16247559631155645,-0.16438707391522175,-0.001911477603665307,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,hazelnut-spread-contaminant-detection,0.0,-0.16247559631155645,-0.16438707391522175,-0.001911477603665307,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,heloc,0.0,-0.16247559631155645,-0.16438707391522175,-0.001911477603665307,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,physiochemical_protein,0.0,-0.16247559631155645,-0.16438707391522175,-0.001911477603665307,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,polish_companies_bankruptcy,0.0,-0.16247559631155645,-0.16438707391522175,-0.001911477603665307,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,QSAR-TID-11,0.0,-0.16247559631155645,-0.16438707391522178,-0.0019114776036653347,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,QSAR_fish_toxicity,0.0,-0.16247559631155645,-0.16438707391522178,-0.0019114776036653347,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,houses,0.0,-0.16247559631155645,-0.16438707391522178,-0.0019114776036653347,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,jm1,0.0,-0.16247559631155645,-0.16438707391522178,-0.0019114776036653347,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,maternal_health_risk,0.0,-0.16247559631155645,-0.16438707391522178,-0.0019114776036653347,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tabred_ecom_offers,0.0,-0.16247559631155645,-0.16438707391522178,-0.0019114776036653347,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tabred_weather,0.0,-0.16247559631155645,-0.1643870739152218,-0.0019114776036653625,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tabred_weather__gap_far,0.0,-0.16247559631155645,-0.1643870739152218,-0.0019114776036653625,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tabred_weather__gap_maxdiff,0.0,-0.16247559631155645,-0.1643870739152218,-0.0019114776036653625,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tabred_weather__gap_near,0.0,-0.16247559631155645,-0.1643870739152218,-0.0019114776036653625,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,taiwanese_bankruptcy_prediction,0.0,-0.16247559631155645,-0.1643870739152218,-0.0019114776036653625,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tschalzev_ogpcc,0.0,-0.16247559631155645,-0.1643870739152218,-0.0019114776036653625,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tschalzev_sctp,0.0,-0.16247559631155645,-0.1643870739152218,-0.0019114776036653625,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,synthetic_partial_shift,0.000541514335551,-0.16247559631155645,-0.1643934446721106,-0.0019178483605541419,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tabred_delivery_eta,0.0106704199113942,-0.16247559631155645,-0.16451260826712058,-0.002037011955564133,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,bank-marketing,0.033931591435771,-0.16247559631155645,-0.1647862691085838,-0.0023106727970273466,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,Diabetes130US,0.058198755570131,-0.16247559631155645,-0.1650717651572233,-0.002596168845666852,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tabred_delivery_eta__gap_far,0.0586854820094445,-0.16247559631155645,-0.16507749135062705,-0.002601895039070601,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,synthetic_shift_1.0,0.087903187020473,-0.16247559631155645,-0.1654212290566391,-0.002945632745082666,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,synthetic_shift_3.0,0.0944986566926421,-0.16247559631155645,-0.16549882281748815,-0.003023226505931703,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,credit_card_clients_default,0.1091269676861396,-0.16247559631155645,-0.1656709205938822,-0.0031953242823257455,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,brfss_diabetes,0.1252715638995557,-0.16247559631155645,-0.16586085701992243,-0.003385260708365978,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,folktables_coverage_covid,0.1543851844026737,-0.16247559631155645,-0.16620337020231202,-0.00372777389075557,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,Another-Dataset-on-used-Fiat-500,0.1585392864784974,-0.16247559631155645,-0.1662522419914394,-0.0037766456798829506,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,folktables_coverage,0.1874428266221376,-0.16247559631155645,-0.16659228364018805,-0.004116687328631602,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,synthetic_large_test,0.1923014234819202,-0.16247559631155645,-0.16664944360324432,-0.004173847291687877,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,synthetic_shift_0.5,0.1943482116772825,-0.16247559631155645,-0.16667352346436623,-0.004197927152809783,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,diamonds,0.2161571593079243,-0.16247559631155645,-0.16693009931884437,-0.004454503007287919,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,synthetic_shift_5.0,0.2187134803504909,-0.16247559631155645,-0.16696017368405108,-0.004484577372494636,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,lending_club,0.2537251784153043,-0.16247559631155645,-0.16737207601422535,-0.004896479702668904,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,folktables_mobility,0.273381611586766,-0.16247559631155645,-0.1676033281691837,-0.0051277318576272435,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,churn,0.2895017507188497,-0.16247559631155645,-0.16779297686485525,-0.005317380553298806,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,synthetic_shift_0.0,0.324707056872714,-0.16247559631155645,-0.16820715693725366,-0.005731560625697213,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,students_dropout_and_academic_success,0.4381081036281379,-0.16247559631155645,-0.16954128689908218,-0.007065690587525736,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,kddcup09_appetency,0.5177360108321293,-0.16247559631155645,-0.17047808580736445,-0.008002489495808007,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,HR_Analytics_Job_Change_of_Data_Scientists,0.5262819606544676,-0.16247559631155645,-0.1705786263935096,-0.00810303008195315,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tabred_delivery_eta__gap_near,0.542086013582193,-0.16247559631155645,-0.17076455642795346,-0.008288960116397015,pulls_mean_up
bag8,target_enc_oof_ratio_cap5,tabred_homesite,0.5533358991741698,-0.16247559631155645,-0.1708969080231532,-0.00842131171159674,pulls_mean_up
