model,dataset,method_key,method_role,family,dataset_family,task_type,n_folds,single_fold,n_train,n_test,n_features,n_cat,n_num,cat_frac,domain_auc,mean_ks,shift_bin,source_id,source_dataset,err_base_mean,err_method_mean,abs_delta_mean,near_perfect_base,relative_mask_reason,primary_effect_unmasked_pct,primary_effect_pct,sensitivity_effect_unmasked_pct,sensitivity_effect_pct,relative_effect_available,allowed_estimand
bag8,APSFailure,nearest_test_k10_filter_both,test_time_variant,M16_nearest_test_dist,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0082051979603854,-0.0004097987694815,True,near_perfect_baseline,-5.256931164727582,,-7.134970628361915,,False,abs_delta_mean
bag8,APSFailure,nearest_test_k5_both,test_time_variant,M16_nearest_test_dist,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.010039080963895,-0.0022436817729911,True,near_perfect_baseline,-28.78212799684733,,-27.62185409066962,,False,abs_delta_mean
bag8,APSFailure,nearest_test_rel_k10_both,test_time_variant,M16_nearest_test_dist,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0082162186143588,-0.0004208194234549,True,near_perfect_baseline,-5.398304989255088,,-6.22154144154631,,False,abs_delta_mean
bag8,APSFailure,nearest_test_rel_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0080845443327861,-0.0002891451418822,True,near_perfect_baseline,-3.70917684651211,,-4.441133591389346,,False,abs_delta_mean
bag8,APSFailure,nearest_test_rel_k5_both,test_time_variant,M16_nearest_test_dist,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0078848127799554,-8.941358905156793e-05,True,near_perfect_baseline,-1.1470046223662222,,-1.5728607986837968,,False,abs_delta_mean
bag8,APSFailure,neighbor_consensus_k10_dist,test_time_variant,M19_neighbor_consensus,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0078833551201443,-8.795592924041677e-05,True,near_perfect_baseline,-1.1283056465286423,,-1.425191060367809,,False,abs_delta_mean
bag8,APSFailure,neighbor_consensus_k10_dist_cumshift,test_time_variant,M19_neighbor_consensus,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.008276699624248,-0.0004813004333441,True,near_perfect_baseline,-6.174160188047352,,-8.06708206299975,,False,abs_delta_mean
bag8,APSFailure,neighbor_consensus_k10_uniform,test_time_variant,M19_neighbor_consensus,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0084963988376521,-0.0007009996467481,True,near_perfect_baseline,-8.992479148035839,,-10.414666135157162,,False,abs_delta_mean
bag8,APSFailure,neighbor_consensus_k20_dist,test_time_variant,M19_neighbor_consensus,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0074199501979777,0.0003754489929261,True,near_perfect_baseline,4.8162895027143655,,1.3264589386485082,,False,abs_delta_mean
bag8,APSFailure,neighbor_consensus_k5_dist,test_time_variant,M19_neighbor_consensus,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0082703186216144,-0.0004749194307105,True,near_perfect_baseline,-6.092304179427583,,-8.05983035243439,,False,abs_delta_mean
bag8,APSFailure,neighbor_consensus_k5_dist_cumshift,test_time_variant,M19_neighbor_consensus,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0089870612174253,-0.0011916620265213,True,near_perfect_baseline,-15.286735128483093,,-17.486015483503408,,False,abs_delta_mean
bag8,APSFailure,ot_disp_v2_selective,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0081514939929419,-0.0003560948020379,True,near_perfect_baseline,-4.568012404720636,,-6.257908827515915,,False,abs_delta_mean
bag8,APSFailure,ot_disp_v2_selective_abs,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0078988365286711,-0.0001034373377672,True,near_perfect_baseline,-1.3269023847804602,,-2.0504187846263715,,False,abs_delta_mean
bag8,APSFailure,ot_disp_v2_selective_and_summary,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0084814638722752,-0.0006860646813713,True,near_perfect_baseline,-8.800892225915868,,-10.45361071096522,,False,abs_delta_mean
bag8,APSFailure,ot_disp_v2_selective_and_summary_abs,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0079097261255298,-0.0001143269346259,True,near_perfect_baseline,-1.4665949982306814,,-2.253479945232373,,False,abs_delta_mean
bag8,APSFailure,ot_disp_v2_selective_and_summary_top10,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0082081583468266,-0.0004127591559226,True,near_perfect_baseline,-5.294907237134368,,-5.357211099664948,,False,abs_delta_mean
bag8,APSFailure,ot_disp_v2_selective_top10,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0079803258793164,-0.0001849266884125,True,near_perfect_baseline,-2.372254247457969,,-3.066092246729,,False,abs_delta_mean
bag8,APSFailure,ot_disp_v2_summary_only,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077868605266567,8.538664247141151e-06,True,near_perfect_baseline,0.109534663178055,,0.0376270102922685,,False,abs_delta_mean
bag8,APSFailure,ot_displacement_mag,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0107300212121613,-0.0029346220212574,True,near_perfect_baseline,-37.64556438215154,,-38.06107284218714,,False,abs_delta_mean
bag8,APSFailure,ot_displacement_no_mag,test_time_variant,M9_ot_displacement,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0102997736125391,-0.0025043744216352,True,near_perfect_baseline,-32.12631400015423,,-32.0954539240274,,False,abs_delta_mean
bag8,APSFailure,pca_train_only_10,train_only_version,baselines,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0078881253505208,-9.272615961693673e-05,True,near_perfect_baseline,-1.1894985406922347,,-0.8845604276197058,,False,abs_delta_mean
bag8,APSFailure,pca_train_only_5,train_only_version,baselines,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.008007473060265,-0.0002120738693611,True,near_perfect_baseline,-2.720500440934846,,-2.894345032268133,,False,abs_delta_mean
bag8,APSFailure,pca_train_only_var90,train_only_version,baselines,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077590881471764,3.631104372751418e-05,True,near_perfect_baseline,0.4658009530786325,,1.1645604731158274,,False,abs_delta_mean
bag8,APSFailure,pca_train_only_var95,train_only_version,baselines,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.007591147697464,0.0002042514934399,True,near_perfect_baseline,2.6201543812950474,,3.2263598769259487,,False,abs_delta_mean
bag8,APSFailure,pseudo_label_lgbm_conf80_iter5,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0079686073589558,-0.0001732081680519,True,near_perfect_baseline,-2.221928137484372,,-1.946224019393881,,False,abs_delta_mean
bag8,APSFailure,pseudo_label_lgbm_conf90_iter1,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077870752792927,8.323911611170706e-06,True,near_perfect_baseline,0.1067797993062889,,-0.438094805327082,,False,abs_delta_mean
bag8,APSFailure,pseudo_label_lgbm_conf90_iter3,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0078026272840036,-7.228093099757397e-06,True,near_perfect_baseline,-0.0927225524023315,,0.2908215155668092,,False,abs_delta_mean
bag8,APSFailure,pseudo_label_lgbm_conf95_iter3,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0079592629739253,-0.0001638637830213,True,near_perfect_baseline,-2.102057624099589,,-2.078634082236732,,False,abs_delta_mean
bag8,APSFailure,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077094514123515,8.594777855234585e-05,True,near_perfect_baseline,1.1025449299971,,0.6766419157554076,,False,abs_delta_mean
bag8,APSFailure,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0078361668139705,-4.076762306659543e-05,True,near_perfect_baseline,-0.522970306821033,,-0.7065135594044073,,False,abs_delta_mean
bag8,APSFailure,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0080294691739052,-0.0002340699830013,True,near_perfect_baseline,-3.0026683338356115,,-2.334185055470029,,False,abs_delta_mean
bag8,APSFailure,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.008008116616992,-0.000212717426088,True,near_perfect_baseline,-2.728756037744565,,-2.3623236467096143,,False,abs_delta_mean
bag8,APSFailure,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0081704443672827,-0.0003750451763788,True,near_perfect_baseline,-4.811109311970312,,-5.828278784170475,,False,abs_delta_mean
bag8,APSFailure,target_enc_absolute,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_diff,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_inv_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_oof_absolute,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_oof_diff,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_oof_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0079898989131166,-0.0001944997222127,True,near_perfect_baseline,-2.495057885421702,,-2.537956374277425,,False,abs_delta_mean
bag8,APSFailure,target_enc_ratio__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0078615815677474,-6.618237684356358e-05,True,near_perfect_baseline,-0.8489927869350028,,-0.7682346908541916,,False,abs_delta_mean
bag8,APSFailure,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_standard_m10,train_only_version,baselines,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_standard_m20,train_only_version,baselines,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,target_enc_standard_m5,train_only_version,baselines,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0077953991909039,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
bag8,APSFailure,targeted_groupby_top3,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0076843287961022,0.0001110703948017,True,near_perfect_baseline,1.424819846702707,,0.6778323022264007,,False,abs_delta_mean
bag8,APSFailure,targeted_groupby_top3_shifted_agg,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0075150962609248,0.000280302929979,True,near_perfect_baseline,3.595748249892325,,2.7223013955258373,,False,abs_delta_mean
bag8,APSFailure,targeted_groupby_top5,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0076843287961022,0.0001110703948017,True,near_perfect_baseline,1.424819846702707,,0.6778323022264007,,False,abs_delta_mean
bag8,APSFailure,targeted_groupby_top5_shifted_agg,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.0075150962609248,0.000280302929979,True,near_perfect_baseline,3.595748249892325,,2.7223013955258373,,False,abs_delta_mean
bag8,APSFailure,tdda_k10_lam07_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,50666,25334,170,0,170,0.0,0.5018079,0.0059871498851508,DAUC < 0.55,source::APSFailure,,0.0077953991909039,0.007744418164497,5.098102640691919e-05,True,near_perfect_baseline,0.6539886561089366,,1.8556941620203349,,False,abs_delta_mean
