model,method_key,method_role,family,source_dataset,n_windows_execution,n_windows_relative,low_window,low_mean_ks,low_lift_pct,high_window,high_mean_ks,high_lift_pct,high_minus_low_lift_pct,direction,monotonicity,sibling_sign_consistency,window_sequence,mean_ks_sequence,lift_sequence_pct,absolute_effect_sequence,inference_status
bag8,target_enc_inv_ratio,test_time_variant,M4_target_encoding,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.3021272829200646,tabred_homesite__gap_far,0.0830990647492541,4.535418127595438,4.233290844675373,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.302127;4.535418,0.000138873858;0.00471899878,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_inv_ratio,test_time_variant,M4_target_encoding,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.5555560771402498,tabred_sberbank__gap_far,0.235749592588427,1.2629228088711937,0.7073667317309439,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.555556;1.262923,0.00137664724;0.00453713591,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_inv_ratio,test_time_variant,M4_target_encoding,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0,tabred_weather__gap_maxdiff,0.2280292319342118,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_absolute,test_time_variant,M4_target_encoding,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.542086013582193,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.1488384314356947,-0.6909244450178877,higher_shift_more_harmful,strictly_decreasing,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.542086;0.058685;-0.148838,0.00311336324;0.000327239189;-0.000823667465,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_absolute,test_time_variant,M4_target_encoding,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-0.1044463458527697,tabred_homesite__gap_far,0.0830990647492541,2.805504649337866,2.909950995190636,higher_shift_more_helpful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-0.104446;2.805505,-4.80091266e-05;0.00291906339,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_absolute,test_time_variant,M4_target_encoding,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.2409784911819611,tabred_sberbank__gap_far,0.235749592588427,-1.5046244774598816,-1.7456029686418426,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.240978;-1.504624,0.000597135713;-0.00540546556,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_absolute,test_time_variant,M4_target_encoding,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0,tabred_weather__gap_maxdiff,0.2280292319342118,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_diff,test_time_variant,M4_target_encoding,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.542086013582193,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.1488384314356947,-0.6909244450178877,higher_shift_more_harmful,strictly_decreasing,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.542086;0.058685;-0.148838,0.00311336324;0.000327239189;-0.000823667465,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_diff,test_time_variant,M4_target_encoding,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-0.6396601068064903,tabred_homesite__gap_far,0.0830990647492541,0.6801302388145757,1.319790345621066,higher_shift_more_helpful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-0.639660;0.680130,-0.000294021996;0.000707659951,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_diff,test_time_variant,M4_target_encoding,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.2073133498430551,tabred_sberbank__gap_far,0.235749592588427,-0.3614346315019984,-0.5687479813450536,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.207313;-0.361435,0.000513714748;-0.00129847844,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_diff,test_time_variant,M4_target_encoding,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0,tabred_weather__gap_maxdiff,0.2280292319342118,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.542086013582193,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.1488384314356947,-0.6909244450178877,higher_shift_more_harmful,strictly_decreasing,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.542086;0.058685;-0.148838,0.00311336324;0.000327239189;-0.000823667465,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.2920957129793622,tabred_homesite__gap_far,0.0830990647492541,6.030714045510538,5.738618332531176,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.292096;6.030714,0.000134262812;0.00627481997,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.3133241633575315,tabred_sberbank__gap_far,0.235749592588427,1.1780205906703003,0.8646964273127689,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.313324;1.178021,0.00077640559;0.00423211893,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0,tabred_weather__gap_maxdiff,0.2280292319342118,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_ratio,test_time_variant,M4_target_encoding,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.542086013582193,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.1488384314356947,-0.6909244450178877,higher_shift_more_harmful,strictly_decreasing,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.542086;0.058685;-0.148838,0.00311336324;0.000327239189;-0.000823667465,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_ratio,test_time_variant,M4_target_encoding,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-0.8267193815828624,tabred_homesite__gap_far,0.0830990647492541,1.5755872607879011,2.4023066423707635,higher_shift_more_helpful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-0.826719;1.575587,-0.000380004443;0.00163936249,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_ratio,test_time_variant,M4_target_encoding,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.6326457440830658,tabred_sberbank__gap_far,0.235749592588427,-0.2721768153889906,-0.9048225594720565,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.632646;-0.272177,0.00156767256;-0.000977813682,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_ratio,test_time_variant,M4_target_encoding,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0,tabred_weather__gap_maxdiff,0.2280292319342118,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.542086013582193,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.1488384314356947,-0.6909244450178877,higher_shift_more_harmful,strictly_decreasing,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.542086;0.058685;-0.148838,0.00311336324;0.000327239189;-0.000823667465,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-0.8267193815828624,tabred_homesite__gap_far,0.0830990647492541,1.706451722223122,2.5331711038059845,higher_shift_more_helpful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-0.826719;1.706452,-0.000380004443;0.00177552397,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.6326457440830658,tabred_sberbank__gap_far,0.235749592588427,-0.4213460666291134,-1.0539918107121793,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.632646;-0.421346,0.00156767256;-0.00151371434,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0,tabred_weather__gap_maxdiff,0.2280292319342118,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio,test_time_variant,M4_target_encoding,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.0,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio,test_time_variant,M4_target_encoding,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-0.23367657038291,tabred_homesite__gap_far,0.0830990647492541,0.4051063208577393,0.6387828912406492,higher_shift_more_helpful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-0.233677;0.405106,-0.000107410249;0.000421503857,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio,test_time_variant,M4_target_encoding,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.7582741830255126,tabred_sberbank__gap_far,0.235749592588427,-0.613673224121176,-1.3719474071466886,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.758274;-0.613673,0.00187897514;-0.00220466271,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio,test_time_variant,M4_target_encoding,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0,tabred_weather__gap_maxdiff,0.2280292319342118,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.0003162236035135,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.0127246481791217,0.0130408717826352,higher_shift_more_helpful,strictly_increasing,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.000316;0.000014;0.012725,-1.8161674e-06;8.01690554e-08;7.04178256e-05,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-0.1888295518251007,tabred_homesite__gap_far,0.0830990647492541,3.3578986608550263,3.546728212680127,higher_shift_more_helpful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-0.188830;3.357899,-8.67961611e-05;0.00349381672,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,-0.3840015378581178,tabred_sberbank__gap_far,0.235749592588427,-0.2603684184442395,0.12363311941387828,higher_shift_more_helpful,not_assessed_two_windows,all_negative,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,-0.384002;-0.260368,-0.000951541487;-0.000935391215,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.0052414050691074,tabred_weather__gap_maxdiff,0.2280292319342118,0.0001036960916417,0.0053451011607490995,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.005241;0.000835;0.000104,-8.71645734e-05;1.37189824e-05;1.86043873e-06,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio__sel_combined_union,test_time_variant,selective,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.0002439440108691,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.0005790214824268,0.0008229654932958999,higher_shift_more_helpful,strictly_increasing,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.000244;0.000077;0.000579,-1.40104393e-06;4.27568429e-07;3.20428771e-06,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio__sel_combined_union,test_time_variant,selective,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-0.2295459239366816,tabred_homesite__gap_far,0.0830990647492541,-0.0252865592813699,0.2042593646553117,higher_shift_more_helpful,not_assessed_two_windows,all_negative,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-0.229546;-0.025287,-0.000105511583;-2.63100863e-05,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio__sel_combined_union,test_time_variant,selective,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.758634868858716,tabred_sberbank__gap_far,0.235749592588427,-0.6106093492917385,-1.3692442181504545,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.758635;-0.610609,0.00187986891;-0.00219365553,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio__sel_combined_union,test_time_variant,selective,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0004698433117791,tabred_weather__gap_maxdiff,0.2280292319342118,0.0001814682309234,-0.00028837508085569996,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000470;-0.001565;0.000181,7.81349491e-06;-2.56955634e-05;3.25576904e-06,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.0,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-0.23367657038291,tabred_homesite__gap_far,0.0830990647492541,0.441341699621696,0.675018270004606,higher_shift_more_helpful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-0.233677;0.441342,-0.000107410249;0.00045920594,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.7582741830255126,tabred_sberbank__gap_far,0.235749592588427,-0.613673224121176,-1.3719474071466886,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.758274;-0.613673,0.00187897514;-0.00220466271,descriptive_exact_variant_no_ci_across_variants
bag8,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0,tabred_weather__gap_maxdiff,0.2280292319342118,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
