model,dataset,method_key,conceptual_family,n_folds,median_features_in,median_features_out,feature_count_change,feature_path_observably_active,interpretation,primary_effect_pct
tabicl,Bank_Customer_Churn,neighbor_consensus_k10_dist,M19_neighborhood_consensus,3,10.0,15.0,5.0,True,feature output changed,-9.521968578127646
tabicl,Bank_Customer_Churn,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,3,10.0,15.0,5.0,True,feature output changed,-7.544682055724861
tabicl,Bank_Customer_Churn,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,3,10.0,15.0,5.0,True,feature output changed,-8.915054180592817
tabicl,Bank_Customer_Churn,neighbor_consensus_k20_dist,M19_neighborhood_consensus,3,10.0,15.0,5.0,True,feature output changed,-8.510333152739173
tabicl,Bank_Customer_Churn,neighbor_consensus_k5_dist,M19_neighborhood_consensus,3,10.0,15.0,5.0,True,feature output changed,-10.751653378287724
tabicl,Bank_Customer_Churn,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,3,10.0,15.0,5.0,True,feature output changed,-8.389250028336315
tabicl,Bank_Customer_Churn,ot_disp_v2_selective,M9_optimal_transport,3,10.0,15.0,5.0,True,feature output changed,-21.748383960626768
tabicl,Bank_Customer_Churn,ot_disp_v2_selective_abs,M9_optimal_transport,3,10.0,15.0,5.0,True,feature output changed,-3.563373994720872
tabicl,Bank_Customer_Churn,ot_disp_v2_selective_and_summary,M9_optimal_transport,3,10.0,18.0,8.0,True,feature output changed,-13.37751355868706
tabicl,Bank_Customer_Churn,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,3,10.0,18.0,8.0,True,feature output changed,-5.11681283606305
tabicl,Bank_Customer_Churn,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,3,10.0,18.0,8.0,True,feature output changed,-13.377220303790292
tabicl,Bank_Customer_Churn,ot_disp_v2_selective_top10,M9_optimal_transport,3,10.0,15.0,5.0,True,feature output changed,-21.74897047042033
tabicl,Bank_Customer_Churn,ot_disp_v2_summary_only,M9_optimal_transport,3,10.0,13.0,3.0,True,feature output changed,-5.472809645653043
tabicl,Bank_Customer_Churn,ot_displacement_mag,M9_optimal_transport,3,10.0,21.0,11.0,True,feature output changed,-15.36515573437709
tabicl,Bank_Customer_Churn,ot_displacement_no_mag,M9_optimal_transport,3,10.0,20.0,10.0,True,feature output changed,-21.75080331352539
tabicl,Bank_Customer_Churn,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.844214602117586
tabicl,Bank_Customer_Churn,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.5165509385644507
tabicl,Bank_Customer_Churn,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.88241171625394
tabicl,Bank_Customer_Churn,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.1712744731677157
tabicl,Bank_Customer_Churn,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.3502056604875732
tabicl,Bank_Customer_Churn,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.0266761708203995
tabicl,Bank_Customer_Churn,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.3497657781422884
tabicl,Bank_Customer_Churn,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.3499124055907167
tabicl,Bank_Customer_Churn,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.8162661689511252
tabicl,Bank_Customer_Churn,target_enc_absolute,M4_target_encoding,3,10.0,14.0,4.0,True,feature output changed,0.1314343043101957
tabicl,Bank_Customer_Churn,target_enc_diff,M4_target_encoding,3,10.0,14.0,4.0,True,feature output changed,0.1336335503554309
tabicl,Bank_Customer_Churn,target_enc_inv_ratio,M4_target_encoding,3,10.0,14.0,4.0,True,feature output changed,0.1334137472501598
tabicl,Bank_Customer_Churn,target_enc_oof_absolute,M4_target_encoding,3,10.0,14.0,4.0,True,feature output changed,-9.149084566567344
tabicl,Bank_Customer_Churn,target_enc_oof_diff,M4_target_encoding,3,10.0,14.0,4.0,True,feature output changed,-8.924366128104626
tabicl,Bank_Customer_Churn,target_enc_oof_inv_ratio,M4_target_encoding,3,10.0,14.0,4.0,True,feature output changed,-8.937119236820292
tabicl,Bank_Customer_Churn,target_enc_oof_ratio,M4_target_encoding,3,10.0,14.0,4.0,True,feature output changed,-8.907947802607652
tabicl,Bank_Customer_Churn,target_enc_oof_ratio_cap5,M4_target_encoding,3,10.0,14.0,4.0,True,feature output changed,-8.907947802607652
tabicl,Bank_Customer_Churn,target_enc_ratio,M4_target_encoding,3,10.0,14.0,4.0,True,feature output changed,0.1343666875974182
tabicl,Bank_Customer_Churn,target_enc_ratio__sel_combined_intersection,M4_target_encoding,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.1336703867049864
tabicl,Bank_Customer_Churn,target_enc_ratio__sel_combined_union,M4_target_encoding,3,10.0,12.0,2.0,True,feature output changed,-0.1602638011038837
tabicl,Bank_Customer_Churn,target_enc_ratio_cap5,M4_target_encoding,3,10.0,14.0,4.0,True,feature output changed,0.1337801778037932
tabicl,Bank_Customer_Churn,targeted_groupby_top3,M14_groupby_aggregation,3,10.0,34.0,24.0,True,feature output changed,-2.4171930293838786
tabicl,Bank_Customer_Churn,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,10.0,28.0,18.0,True,feature output changed,-2.287867619892858
tabicl,Bank_Customer_Churn,targeted_groupby_top5,M14_groupby_aggregation,3,10.0,40.0,30.0,True,feature output changed,-1.5547101648307668
tabicl,Bank_Customer_Churn,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,10.0,40.0,30.0,True,feature output changed,-1.7066894598730191
tabicl,Bank_Customer_Churn,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-5.2982578695260925
tabicl,Bank_Customer_Churn,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-3.468959779904212
tabicl,Bank_Customer_Churn,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-5.2981845558019
tabicl,Bank_Customer_Churn,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-8.62453528018007
tabicl,Bank_Customer_Churn,tdda_k5_lam07_aug2,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-30.777632868254425
tabicl,Bank_Customer_Churn,tdda_k5_lam08_aug1,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-10.531444520846788
tabicl,Bank_Customer_Churn,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-28.99267119121313
tabicl,Bank_Customer_Churn,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-28.63251477353555
tabicl,Bank_Customer_Churn,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-5.298477810698735
tabicl,Bank_Customer_Churn,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-28.99281792911527
tabicl,Bank_Customer_Churn,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-28.31741951119
tabicl,Bank_Customer_Churn,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-28.99303775983412
tabicl,E-CommereShippingData,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,10.0,11.0,1.0,True,feature output changed,0.2308871729296474
tabicl,E-CommereShippingData,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,10.0,11.0,1.0,True,feature output changed,0.6595534683119483
tabicl,E-CommereShippingData,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,10.0,11.0,1.0,True,feature output changed,0.659735875399066
tabicl,E-CommereShippingData,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,10.0,11.0,1.0,True,feature output changed,-1.245007389928504
tabicl,E-CommereShippingData,adversarial_lgbm_feature,M6_adversarial_validation,3,10.0,11.0,1.0,True,feature output changed,0.2307858578667138
tabicl,E-CommereShippingData,adversarial_logreg_feature,M6_adversarial_validation,3,10.0,11.0,1.0,True,feature output changed,0.031209381691509
tabicl,E-CommereShippingData,adversarial_rf_feature,M6_adversarial_validation,3,10.0,11.0,1.0,True,feature output changed,0.2265278314965987
tabicl,E-CommereShippingData,cluster_membership_k10_both,M20_cluster_membership,3,10.0,13.0,3.0,True,feature output changed,-1.4171320977839654
tabicl,E-CommereShippingData,cluster_membership_k10_both_cumshift,M20_cluster_membership,3,10.0,13.0,3.0,True,feature output changed,-0.9089882806195388
tabicl,E-CommereShippingData,cluster_membership_k10_feature,M20_cluster_membership,3,10.0,13.0,3.0,True,feature output changed,-1.4171119084670818
tabicl,E-CommereShippingData,cluster_membership_k10_feature_cumshift,M20_cluster_membership,3,10.0,13.0,3.0,True,feature output changed,-0.90868437390108
tabicl,E-CommereShippingData,cluster_membership_k10_weight,M20_cluster_membership,3,10.0,11.0,1.0,True,feature output changed,0.1408270449136847
tabicl,E-CommereShippingData,cluster_membership_k15_both,M20_cluster_membership,3,10.0,13.0,3.0,True,feature output changed,-0.6335563949424481
tabicl,E-CommereShippingData,cluster_membership_k5_both,M20_cluster_membership,3,10.0,13.0,3.0,True,feature output changed,-1.0824078744715713
tabicl,E-CommereShippingData,cluster_membership_k5_feature,M20_cluster_membership,3,10.0,13.0,3.0,True,feature output changed,-1.0822255343833669
tabicl,E-CommereShippingData,freq_ratio_log,M2_frequency_ratio,3,10.0,14.0,4.0,True,feature output changed,0.081847426601507
tabicl,E-CommereShippingData,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,3,10.0,11.0,1.0,True,feature output changed,0.1701643255095933
tabicl,E-CommereShippingData,freq_ratio_log__sel_combined_union,M2_frequency_ratio,3,10.0,11.0,1.0,True,feature output changed,-0.0882377126165548
tabicl,E-CommereShippingData,freq_ratio_v2_both_gated,M2_frequency_ratio,3,10.0,18.0,8.0,True,feature output changed,0.0002431972524611
tabicl,E-CommereShippingData,freq_ratio_v2_diff_gated,M2_frequency_ratio,3,10.0,14.0,4.0,True,feature output changed,0.0002836821762183
tabicl,E-CommereShippingData,freq_ratio_v2_ratio_gated,M2_frequency_ratio,3,10.0,14.0,4.0,True,feature output changed,0.0003039729656044
tabicl,E-CommereShippingData,freq_ratio_v2_ratio_ungated,M2_frequency_ratio,3,10.0,14.0,4.0,True,feature output changed,0.1340528439412505
tabicl,E-CommereShippingData,groupby_shift_cohen_d,M14b_groupby_shift_features,3,10.0,34.0,24.0,True,feature output changed,-0.3887336036074986
tabicl,E-CommereShippingData,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,3,10.0,12.0,2.0,True,feature output changed,-0.6111148331237032
tabicl,E-CommereShippingData,groupby_shift_cohen_d__sel_combined_union,M14b_groupby_shift_features,3,10.0,16.0,6.0,True,feature output changed,-0.0466540793883555
tabicl,E-CommereShippingData,groupby_shift_cohen_d_min10,M14b_groupby_shift_features,3,10.0,34.0,24.0,True,feature output changed,-0.3887538547989464
tabicl,E-CommereShippingData,groupby_shift_ratio_log,M14b_groupby_shift_features,3,10.0,34.0,24.0,True,feature output changed,-0.3449600419484905
tabicl,E-CommereShippingData,groupby_shift_ratio_raw,M14b_groupby_shift_features,3,10.0,34.0,24.0,True,feature output changed,-0.3415614576206932
tabicl,E-CommereShippingData,joint_freq_combined,M1_frequency_encoding,3,10.0,14.0,4.0,True,feature output changed,-0.6207271308864604
tabicl,E-CommereShippingData,joint_freq_combined__sel_combined_intersection,M1_frequency_encoding,3,10.0,11.0,1.0,True,feature output changed,-0.1740961976461867
tabicl,E-CommereShippingData,joint_freq_combined__sel_combined_union,M1_frequency_encoding,3,10.0,11.0,1.0,True,feature output changed,-0.5096393288945353
tabicl,E-CommereShippingData,joint_freq_separate,M1_frequency_encoding,3,10.0,18.0,8.0,True,feature output changed,0.4805939300534141
tabicl,E-CommereShippingData,joint_freq_separate__sel_combined_intersection,M1_frequency_encoding,3,10.0,12.0,2.0,True,feature output changed,-0.8823765816666695
tabicl,E-CommereShippingData,joint_freq_separate__sel_combined_union,M1_frequency_encoding,3,10.0,12.0,2.0,True,feature output changed,-0.4509826187477109
tabicl,E-CommereShippingData,joint_groupby_combined,M14_groupby_aggregation,3,10.0,82.0,72.0,True,feature output changed,-1.3525633867637543
tabicl,E-CommereShippingData,joint_groupby_combined__sel_combined_intersection,M14_groupby_aggregation,3,10.0,16.0,6.0,True,feature output changed,-0.1941529441174024
tabicl,E-CommereShippingData,joint_groupby_combined__sel_combined_union,M14_groupby_aggregation,3,10.0,28.0,18.0,True,feature output changed,-0.7931277893485208
tabicl,E-CommereShippingData,joint_groupby_mean_only,M14_groupby_aggregation,3,10.0,34.0,24.0,True,feature output changed,-0.3790096076207479
tabicl,E-CommereShippingData,joint_groupby_separate,M14_groupby_aggregation,3,10.0,154.0,144.0,True,feature output changed,-1.9842077943984808
tabicl,E-CommereShippingData,joint_pca_10,M3_joint_pca,3,10.0,16.0,6.0,True,feature output changed,-0.3621645474637269
tabicl,E-CommereShippingData,joint_pca_5,M3_joint_pca,3,10.0,15.0,5.0,True,feature output changed,0.4002299296154226
tabicl,E-CommereShippingData,joint_pca_var90,M3_joint_pca,3,10.0,15.0,5.0,True,feature output changed,0.4001692546230361
tabicl,E-CommereShippingData,joint_pca_var95,M3_joint_pca,3,10.0,16.0,6.0,True,feature output changed,-0.3622658214252093
tabicl,E-CommereShippingData,joint_scaling,M5_joint_scaling,3,10.0,10.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0001215188320392
tabicl,E-CommereShippingData,joint_tsne_2d_p30,M3b_joint_tsne,3,10.0,12.0,2.0,True,feature output changed,-1.046109478902594
tabicl,E-CommereShippingData,joint_tsne_2d_p50,M3b_joint_tsne,3,10.0,12.0,2.0,True,feature output changed,-1.8204770788342768
tabicl,E-CommereShippingData,joint_tsne_3d_p30,M3b_joint_tsne,3,10.0,13.0,3.0,True,feature output changed,-1.351035765539611
tabicl,E-CommereShippingData,label_prop_k10_a05,M8_label_propagation,3,10.0,11.0,1.0,True,feature output changed,0.7668315566559418
tabicl,E-CommereShippingData,label_prop_k15_a05,M8_label_propagation,3,10.0,11.0,1.0,True,feature output changed,0.7485389697385242
tabicl,E-CommereShippingData,label_prop_k15_a08,M8_label_propagation,3,10.0,11.0,1.0,True,feature output changed,0.8160970326472938
tabicl,E-CommereShippingData,label_prop_v3_adaptive,M8_label_propagation,3,10.0,13.0,3.0,True,feature output changed,0.1766636974544471
tabicl,E-CommereShippingData,label_prop_v3_t005_k10,M8_label_propagation,3,10.0,13.0,3.0,True,feature output changed,-0.5135468651038904
tabicl,E-CommereShippingData,label_prop_v3_t005_k15,M8_label_propagation,3,10.0,13.0,3.0,True,feature output changed,-0.850310008739657
tabicl,E-CommereShippingData,label_prop_v3_t01_k15,M8_label_propagation,3,10.0,13.0,3.0,True,feature output changed,-1.319992944464338
tabicl,E-CommereShippingData,label_prop_weighted_adaptive_a05,M8_label_propagation,3,10.0,11.0,1.0,True,feature output changed,-0.0508250105991151
tabicl,E-CommereShippingData,label_prop_weighted_k10_a05,M8_label_propagation,3,10.0,11.0,1.0,True,feature output changed,0.6306898496309502
tabicl,E-CommereShippingData,label_prop_weighted_k15_a05,M8_label_propagation,3,10.0,11.0,1.0,True,feature output changed,0.543424192982839
tabicl,E-CommereShippingData,label_prop_weighted_k15_a08,M8_label_propagation,3,10.0,11.0,1.0,True,feature output changed,0.9160387626826644
tabicl,E-CommereShippingData,leaf_density_conf,M18_leaf_density,3,10.0,13.0,3.0,True,feature output changed,-0.4502496735984213
tabicl,E-CommereShippingData,leaf_density_conf_cumshift,M18_leaf_density,3,10.0,13.0,3.0,True,feature output changed,-0.0836968058459402
tabicl,E-CommereShippingData,leaf_density_conf_deep,M18_leaf_density,3,10.0,13.0,3.0,True,feature output changed,-1.1805416754093376
tabicl,E-CommereShippingData,leaf_density_conf_shallow,M18_leaf_density,3,10.0,13.0,3.0,True,feature output changed,0.456831418490397
tabicl,E-CommereShippingData,leaf_density_embed_k10,M18_leaf_density,3,10.0,12.0,2.0,True,feature output changed,-0.8064188125889223
tabicl,E-CommereShippingData,leaf_density_embed_k10_cumshift,M18_leaf_density,3,10.0,12.0,2.0,True,feature output changed,-1.3772365093319852
tabicl,E-CommereShippingData,leaf_density_embed_k20,M18_leaf_density,3,10.0,12.0,2.0,True,feature output changed,-0.2070744200711346
