model,dataset,method_key,conceptual_family,n_folds,positive_folds,zero_folds,negative_folds,fold_pattern,mean_fold_percentage_effect_pct,dataset_effect_from_mean_errors_pct
tabicl,Bank_Customer_Churn,nearest_test_rel_k5_both,M16_nearest_test_distance,3,0,0,3,all_negative,-6.081983796086461,-5.9957159314414845
tabicl,Bank_Customer_Churn,neighbor_consensus_k10_dist,M19_neighborhood_consensus,3,0,0,3,all_negative,-9.70127843424128,-9.521968578127646
tabicl,Bank_Customer_Churn,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,3,0,0,3,all_negative,-7.680442027912172,-7.544682055724861
tabicl,Bank_Customer_Churn,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,3,0,0,3,all_negative,-9.090655590973617,-8.915054180592817
tabicl,Bank_Customer_Churn,neighbor_consensus_k20_dist,M19_neighborhood_consensus,3,0,0,3,all_negative,-8.63490828557706,-8.510333152739173
tabicl,Bank_Customer_Churn,neighbor_consensus_k5_dist,M19_neighborhood_consensus,3,0,0,3,all_negative,-10.936221830573196,-10.751653378287724
tabicl,Bank_Customer_Churn,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,3,0,0,3,all_negative,-8.504226395026066,-8.389250028336315
tabicl,Bank_Customer_Churn,ot_disp_v2_selective,M9_optimal_transport,3,0,0,3,all_negative,-20.961867671532634,-21.748383960626768
tabicl,Bank_Customer_Churn,ot_disp_v2_selective_abs,M9_optimal_transport,3,0,0,3,all_negative,-3.6115638684891924,-3.563373994720872
tabicl,Bank_Customer_Churn,ot_disp_v2_selective_and_summary,M9_optimal_transport,3,0,0,3,all_negative,-13.204399736512926,-13.37751355868706
tabicl,Bank_Customer_Churn,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,3,0,0,3,all_negative,-5.224154625185406,-5.11681283606305
tabicl,Bank_Customer_Churn,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,3,0,0,3,all_negative,-13.2040872828928,-13.377220303790292
tabicl,Bank_Customer_Churn,ot_disp_v2_selective_top10,M9_optimal_transport,3,0,0,3,all_negative,-20.962470502001604,-21.74897047042033
tabicl,Bank_Customer_Churn,ot_disp_v2_summary_only,M9_optimal_transport,3,0,0,3,all_negative,-5.636393869279945,-5.472809645653043
tabicl,Bank_Customer_Churn,ot_displacement_mag,M9_optimal_transport,3,0,0,3,all_negative,-15.124147176884934,-15.36515573437709
tabicl,Bank_Customer_Churn,ot_displacement_no_mag,M9_optimal_transport,3,0,0,3,all_negative,-20.964268799728483,-21.75080331352539
tabicl,Bank_Customer_Churn,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,3,0,0,3,all_negative,-1.8609837430340292,-1.844214602117586
tabicl,Bank_Customer_Churn,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,3,1,0,2,mixed,-0.5457072408263952,-0.5165509385644507
tabicl,Bank_Customer_Churn,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,3,0,0,3,all_negative,-0.9145903926250384,-0.88241171625394
tabicl,Bank_Customer_Churn,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,3,1,0,2,mixed,-0.1703849057831732,-0.1712744731677157
tabicl,Bank_Customer_Churn,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,3,0,0,3,all_negative,-0.3568329533596326,-0.3502056604875732
tabicl,Bank_Customer_Churn,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,3,0,0,3,all_negative,-1.02381475005673,-1.0266761708203995
tabicl,Bank_Customer_Churn,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,3,0,0,3,all_negative,-0.3564084264719365,-0.3497657781422884
tabicl,Bank_Customer_Churn,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,3,0,0,3,all_negative,-0.3565646532820468,-0.3499124055907167
tabicl,Bank_Customer_Churn,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,3,0,0,3,all_negative,-0.8357368616932249,-0.8162661689511252
tabicl,Bank_Customer_Churn,target_enc_absolute,M4_target_encoding,3,2,0,1,mixed,0.11661588115302796,0.1314343043101957
tabicl,Bank_Customer_Churn,target_enc_diff,M4_target_encoding,3,2,0,1,mixed,0.1190660742125099,0.1336335503554309
tabicl,Bank_Customer_Churn,target_enc_inv_ratio,M4_target_encoding,3,2,0,1,mixed,0.11872250453347122,0.1334137472501598
tabicl,Bank_Customer_Churn,target_enc_oof_absolute,M4_target_encoding,3,0,0,3,all_negative,-9.434841500838365,-9.149084566567344
tabicl,Bank_Customer_Churn,target_enc_oof_diff,M4_target_encoding,3,0,0,3,all_negative,-9.210562635387484,-8.924366128104626
tabicl,Bank_Customer_Churn,target_enc_oof_inv_ratio,M4_target_encoding,3,0,0,3,all_negative,-9.223427651197447,-8.937119236820292
tabicl,Bank_Customer_Churn,target_enc_oof_ratio,M4_target_encoding,3,0,0,3,all_negative,-9.193645752215401,-8.907947802607652
tabicl,Bank_Customer_Churn,target_enc_oof_ratio_cap5,M4_target_encoding,3,0,0,3,all_negative,-9.193645752215401,-8.907947802607652
tabicl,Bank_Customer_Churn,target_enc_ratio,M4_target_encoding,3,2,0,1,mixed,0.11983616987724639,0.1343666875974182
tabicl,Bank_Customer_Churn,target_enc_ratio__sel_combined_intersection,M4_target_encoding,3,1,0,2,mixed,-0.14072009634385138,-0.1336703867049864
tabicl,Bank_Customer_Churn,target_enc_ratio__sel_combined_union,M4_target_encoding,3,1,1,1,mixed,-0.17450895454381754,-0.1602638011038837
tabicl,Bank_Customer_Churn,target_enc_ratio_cap5,M4_target_encoding,3,2,0,1,mixed,0.1192333394082164,0.1337801778037932
tabicl,Bank_Customer_Churn,targeted_groupby_top3,M14_groupby_aggregation,3,0,0,3,all_negative,-2.4450695705700496,-2.4171930293838786
tabicl,Bank_Customer_Churn,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,0,0,3,all_negative,-2.3267713131468,-2.287867619892858
tabicl,Bank_Customer_Churn,targeted_groupby_top5,M14_groupby_aggregation,3,0,0,3,all_negative,-1.5836225582482422,-1.5547101648307668
tabicl,Bank_Customer_Churn,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,0,0,3,all_negative,-1.7226862730926367,-1.7066894598730191
tabicl,Bank_Customer_Churn,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-5.4571851500716235,-5.2982578695260925
tabicl,Bank_Customer_Churn,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-3.570350250144836,-3.468959779904212
tabicl,Bank_Customer_Churn,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-5.4571070366666,-5.2981845558019
tabicl,Bank_Customer_Churn,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,0,0,3,all_negative,-8.71871956926073,-8.62453528018007
tabicl,Bank_Customer_Churn,tdda_k5_lam07_aug2,M17_test_directed_augmentation,3,0,0,3,all_negative,-31.40742120670433,-30.777632868254425
tabicl,Bank_Customer_Churn,tdda_k5_lam08_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-10.810470093460735,-10.531444520846788
tabicl,Bank_Customer_Churn,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-29.6900183044376,-28.99267119121313
tabicl,Bank_Customer_Churn,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-29.339100525012753,-28.63251477353555
tabicl,Bank_Customer_Churn,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-5.4573753367441595,-5.298477810698735
tabicl,Bank_Customer_Churn,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-29.69018428547022,-28.99281792911527
tabicl,Bank_Customer_Churn,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3,0,0,3,all_negative,-28.98170071847653,-28.31741951119
tabicl,Bank_Customer_Churn,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,3,0,0,3,all_negative,-29.690419909848444,-28.99303775983412
tabicl,E-CommereShippingData,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,2,0,1,mixed,0.23224072706228716,0.2308871729296474
tabicl,E-CommereShippingData,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,2,0,1,mixed,0.6661796445592896,0.6595534683119483
tabicl,E-CommereShippingData,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,2,0,1,mixed,0.6663664577939533,0.659735875399066
tabicl,E-CommereShippingData,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,0,0,3,all_negative,-1.2398165268569186,-1.245007389928504
tabicl,E-CommereShippingData,adversarial_lgbm_feature,M6_adversarial_validation,3,2,0,1,mixed,0.2321381991757223,0.2307858578667138
tabicl,E-CommereShippingData,adversarial_logreg_feature,M6_adversarial_validation,3,1,0,2,mixed,0.02829723024805116,0.031209381691509
tabicl,E-CommereShippingData,adversarial_rf_feature,M6_adversarial_validation,3,3,0,0,all_positive,0.22454990736017513,0.2265278314965987
tabicl,E-CommereShippingData,cluster_membership_k10_both,M20_cluster_membership,3,1,0,2,mixed,-1.4272741450018394,-1.4171320977839654
tabicl,E-CommereShippingData,cluster_membership_k10_both_cumshift,M20_cluster_membership,3,1,0,2,mixed,-0.9067861068393869,-0.9089882806195388
tabicl,E-CommereShippingData,cluster_membership_k10_feature,M20_cluster_membership,3,1,0,2,mixed,-1.4272558027938336,-1.4171119084670818
tabicl,E-CommereShippingData,cluster_membership_k10_feature_cumshift,M20_cluster_membership,3,1,0,2,mixed,-0.9064818489676365,-0.90868437390108
tabicl,E-CommereShippingData,cluster_membership_k10_weight,M20_cluster_membership,3,2,0,1,mixed,0.13145842901853244,0.1408270449136847
tabicl,E-CommereShippingData,cluster_membership_k15_both,M20_cluster_membership,3,1,0,2,mixed,-0.6341560089672116,-0.6335563949424481
tabicl,E-CommereShippingData,cluster_membership_k5_both,M20_cluster_membership,3,1,0,2,mixed,-1.0854610147534596,-1.0824078744715713
tabicl,E-CommereShippingData,cluster_membership_k5_feature,M20_cluster_membership,3,1,0,2,mixed,-1.0852777075629492,-1.0822255343833669
tabicl,E-CommereShippingData,freq_ratio_log,M2_frequency_ratio,3,1,0,2,mixed,0.0804174731787904,0.081847426601507
tabicl,E-CommereShippingData,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,3,1,0,2,mixed,0.1703489422200546,0.1701643255095933
tabicl,E-CommereShippingData,freq_ratio_log__sel_combined_union,M2_frequency_ratio,3,1,0,2,mixed,-0.08709226733096542,-0.0882377126165548
tabicl,E-CommereShippingData,freq_ratio_v2_both_gated,M2_frequency_ratio,3,1,1,1,mixed,0.0002475329047513062,0.0002431972524611
tabicl,E-CommereShippingData,freq_ratio_v2_diff_gated,M2_frequency_ratio,3,1,2,0,mixed,0.0002870780823725667,0.0002836821762183
tabicl,E-CommereShippingData,freq_ratio_v2_ratio_gated,M2_frequency_ratio,3,2,0,1,mixed,0.00030829529041163337,0.0003039729656044
tabicl,E-CommereShippingData,freq_ratio_v2_ratio_ungated,M2_frequency_ratio,3,1,0,2,mixed,0.13258465612033152,0.1340528439412505
tabicl,E-CommereShippingData,groupby_shift_cohen_d,M14b_groupby_shift_features,3,1,0,2,mixed,-0.3918268387942256,-0.3887336036074986
tabicl,E-CommereShippingData,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,3,0,0,3,all_negative,-0.6071701243486571,-0.6111148331237032
tabicl,E-CommereShippingData,groupby_shift_cohen_d__sel_combined_union,M14b_groupby_shift_features,3,1,0,2,mixed,-0.037414190716436896,-0.0466540793883555
tabicl,E-CommereShippingData,groupby_shift_cohen_d_min10,M14b_groupby_shift_features,3,1,0,2,mixed,-0.3918455272761551,-0.3887538547989464
tabicl,E-CommereShippingData,groupby_shift_ratio_log,M14b_groupby_shift_features,3,1,0,2,mixed,-0.34827430044601054,-0.3449600419484905
tabicl,E-CommereShippingData,groupby_shift_ratio_raw,M14b_groupby_shift_features,3,1,0,2,mixed,-0.3450406068308716,-0.3415614576206932
tabicl,E-CommereShippingData,joint_freq_combined,M1_frequency_encoding,3,1,0,2,mixed,-0.6261583992303034,-0.6207271308864604
tabicl,E-CommereShippingData,joint_freq_combined__sel_combined_intersection,M1_frequency_encoding,3,1,0,2,mixed,-0.1770512779471062,-0.1740961976461867
tabicl,E-CommereShippingData,joint_freq_combined__sel_combined_union,M1_frequency_encoding,3,0,0,3,all_negative,-0.5102908379785326,-0.5096393288945353
tabicl,E-CommereShippingData,joint_freq_separate,M1_frequency_encoding,3,3,0,0,all_positive,0.4793330972806406,0.4805939300534141
tabicl,E-CommereShippingData,joint_freq_separate__sel_combined_intersection,M1_frequency_encoding,3,1,0,2,mixed,-0.8828188604044933,-0.8823765816666695
tabicl,E-CommereShippingData,joint_freq_separate__sel_combined_union,M1_frequency_encoding,3,1,0,2,mixed,-0.4420690410777552,-0.4509826187477109
tabicl,E-CommereShippingData,joint_groupby_combined,M14_groupby_aggregation,3,1,0,2,mixed,-1.362681382669846,-1.3525633867637543
tabicl,E-CommereShippingData,joint_groupby_combined__sel_combined_intersection,M14_groupby_aggregation,3,1,0,2,mixed,-0.19200168095464387,-0.1941529441174024
tabicl,E-CommereShippingData,joint_groupby_combined__sel_combined_union,M14_groupby_aggregation,3,0,0,3,all_negative,-0.7925219632935016,-0.7931277893485208
tabicl,E-CommereShippingData,joint_groupby_mean_only,M14_groupby_aggregation,3,1,0,2,mixed,-0.3825709915670279,-0.3790096076207479
tabicl,E-CommereShippingData,joint_groupby_separate,M14_groupby_aggregation,3,0,0,3,all_negative,-2.0000208894207234,-1.9842077943984808
tabicl,E-CommereShippingData,joint_pca_10,M3_joint_pca,3,1,0,2,mixed,-0.35730172992100034,-0.3621645474637269
tabicl,E-CommereShippingData,joint_pca_5,M3_joint_pca,3,2,0,1,mixed,0.40531886917175886,0.4002299296154226
tabicl,E-CommereShippingData,joint_pca_var90,M3_joint_pca,3,2,0,1,mixed,0.4052615131606682,0.4001692546230361
tabicl,E-CommereShippingData,joint_pca_var95,M3_joint_pca,3,1,0,2,mixed,-0.35740279183051404,-0.3622658214252093
tabicl,E-CommereShippingData,joint_scaling,M5_joint_scaling,3,3,0,0,all_positive,0.00012082737905546291,0.0001215188320392
tabicl,E-CommereShippingData,joint_tsne_2d_p30,M3b_joint_tsne,3,1,0,2,mixed,-1.0591455329612325,-1.046109478902594
tabicl,E-CommereShippingData,joint_tsne_2d_p50,M3b_joint_tsne,3,1,0,2,mixed,-1.838237357458117,-1.8204770788342768
tabicl,E-CommereShippingData,joint_tsne_3d_p30,M3b_joint_tsne,3,1,0,2,mixed,-1.3690141375531724,-1.351035765539611
tabicl,E-CommereShippingData,label_prop_k10_a05,M8_label_propagation,3,2,0,1,mixed,0.7593821470554284,0.7668315566559418
tabicl,E-CommereShippingData,label_prop_k15_a05,M8_label_propagation,3,2,0,1,mixed,0.7380390290448674,0.7485389697385242
tabicl,E-CommereShippingData,label_prop_k15_a08,M8_label_propagation,3,2,0,1,mixed,0.8067445593558356,0.8160970326472938
tabicl,E-CommereShippingData,label_prop_v3_adaptive,M8_label_propagation,3,1,0,2,mixed,0.14275097517476634,0.1766636974544471
tabicl,E-CommereShippingData,label_prop_v3_t005_k10,M8_label_propagation,3,2,0,1,mixed,-0.535392062999224,-0.5135468651038904
tabicl,E-CommereShippingData,label_prop_v3_t005_k15,M8_label_propagation,3,1,0,2,mixed,-0.8686239329229822,-0.850310008739657
tabicl,E-CommereShippingData,label_prop_v3_t01_k15,M8_label_propagation,3,1,0,2,mixed,-1.3199316701517887,-1.319992944464338
tabicl,E-CommereShippingData,label_prop_weighted_adaptive_a05,M8_label_propagation,3,2,0,1,mixed,-0.06366916811977281,-0.0508250105991151
tabicl,E-CommereShippingData,label_prop_weighted_k10_a05,M8_label_propagation,3,2,0,1,mixed,0.6197352639848182,0.6306898496309502
tabicl,E-CommereShippingData,label_prop_weighted_k15_a05,M8_label_propagation,3,2,0,1,mixed,0.5330831240699344,0.543424192982839
tabicl,E-CommereShippingData,label_prop_weighted_k15_a08,M8_label_propagation,3,2,0,1,mixed,0.9083504459046305,0.9160387626826644
tabicl,E-CommereShippingData,leaf_density_conf,M18_leaf_density,3,2,0,1,mixed,-0.4640372038294583,-0.4502496735984213
tabicl,E-CommereShippingData,leaf_density_conf_cumshift,M18_leaf_density,3,2,0,1,mixed,-0.09772341077330138,-0.0836968058459402
tabicl,E-CommereShippingData,leaf_density_conf_deep,M18_leaf_density,3,1,0,2,mixed,-1.189045729897158,-1.1805416754093376
tabicl,E-CommereShippingData,leaf_density_conf_shallow,M18_leaf_density,3,2,0,1,mixed,0.4535195504539582,0.456831418490397
tabicl,E-CommereShippingData,leaf_density_embed_k10,M18_leaf_density,3,1,0,2,mixed,-0.8170646751010541,-0.8064188125889223
tabicl,E-CommereShippingData,leaf_density_embed_k10_cumshift,M18_leaf_density,3,0,0,3,all_negative,-1.386268343668135,-1.3772365093319852
tabicl,E-CommereShippingData,leaf_density_embed_k20,M18_leaf_density,3,2,0,1,mixed,-0.21883625266048223,-0.2070744200711346
tabicl,E-CommereShippingData,leaf_density_embed_k5,M18_leaf_density,3,0,0,3,all_negative,-1.6463859077172056,-1.6328857181503096
tabicl,E-CommereShippingData,nearest_test_k10_both,M16_nearest_test_distance,3,2,0,1,mixed,0.5602771595843531,0.5726078872811915
tabicl,E-CommereShippingData,nearest_test_k10_cumshift_both,M16_nearest_test_distance,3,1,0,2,mixed,-0.4918953339641206,-0.4831693529938713
tabicl,E-CommereShippingData,nearest_test_k10_filter_both,M16_nearest_test_distance,3,2,0,1,mixed,0.5601585240516046,0.5724864325100071
tabicl,E-CommereShippingData,nearest_test_k5_both,M16_nearest_test_distance,3,2,0,1,mixed,0.3815709629342507,0.3920581767986751
tabicl,E-CommereShippingData,nearest_test_rel_k10_both,M16_nearest_test_distance,3,2,0,1,mixed,-0.6436346595121504,-0.6292292207998597
tabicl,E-CommereShippingData,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,3,1,0,2,mixed,-1.70454102102659,-1.6774090783115567
tabicl,E-CommereShippingData,nearest_test_rel_k5_both,M16_nearest_test_distance,3,1,0,2,mixed,-0.7781734324269026,-0.7657578028443561
tabicl,E-CommereShippingData,neighbor_consensus_k10_dist,M19_neighborhood_consensus,3,0,0,3,all_negative,-4.320481166455743,-4.297963344022221
tabicl,E-CommereShippingData,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,3,0,0,3,all_negative,-3.372992441116459,-3.366983410966704
tabicl,E-CommereShippingData,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,3,0,0,3,all_negative,-4.11134157116491,-4.088679126294808
tabicl,E-CommereShippingData,neighbor_consensus_k20_dist,M19_neighborhood_consensus,3,0,0,3,all_negative,-4.173567649691116,-4.143272690949261
tabicl,E-CommereShippingData,neighbor_consensus_k5_dist,M19_neighborhood_consensus,3,0,0,3,all_negative,-3.1361994544779486,-3.111920261650796
tabicl,E-CommereShippingData,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,3,0,0,3,all_negative,-3.986102414115878,-3.974760814459717
tabicl,E-CommereShippingData,ot_disp_v2_selective,M9_optimal_transport,3,1,0,2,mixed,-1.9453964526241088,-1.9214905302990868
tabicl,E-CommereShippingData,ot_disp_v2_selective_abs,M9_optimal_transport,3,1,0,2,mixed,-0.21263269630342005,-0.2064017402654291
tabicl,E-CommereShippingData,ot_disp_v2_selective_and_summary,M9_optimal_transport,3,0,0,3,all_negative,-2.271498670670691,-2.2509192612450004
tabicl,E-CommereShippingData,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,3,0,0,3,all_negative,-2.1267919507440904,-2.1336478655348365
tabicl,E-CommereShippingData,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,3,0,0,3,all_negative,-2.2715006110682245,-2.250919320864328
tabicl,E-CommereShippingData,ot_disp_v2_selective_top10,M9_optimal_transport,3,1,0,2,mixed,-1.945456460663479,-1.9215512926876264
tabicl,E-CommereShippingData,ot_disp_v2_summary_only,M9_optimal_transport,3,1,0,2,mixed,-1.2693120089335033,-1.243028742986111
tabicl,E-CommereShippingData,ot_displacement_mag,M9_optimal_transport,3,1,0,2,mixed,-1.72438199794235,-1.7057719644415457
tabicl,E-CommereShippingData,ot_displacement_no_mag,M9_optimal_transport,3,1,0,2,mixed,-1.26065678931596,-1.2448675541160863
tabicl,E-CommereShippingData,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,3,2,0,1,mixed,-1.2471722350831713,-1.2311871713329725
tabicl,E-CommereShippingData,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,3,0,0,3,all_negative,-0.7616721413344809,-0.7566023680696147
tabicl,E-CommereShippingData,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,3,0,0,3,all_negative,-0.8441078020507137,-0.8385550054632771
tabicl,E-CommereShippingData,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,3,0,0,3,all_negative,-0.5995778309737566,-0.5964266899831862
tabicl,E-CommereShippingData,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,3,0,0,3,all_negative,-0.5947063365418189,-0.5922390573901616
tabicl,E-CommereShippingData,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,3,0,0,3,all_negative,-0.6186816988966446,-0.6162239420559281
tabicl,E-CommereShippingData,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,3,0,0,3,all_negative,-0.5944851731225348,-0.5920162875560873
tabicl,E-CommereShippingData,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,3,0,0,3,all_negative,-0.5946653253872048,-0.5921985313649969
tabicl,E-CommereShippingData,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,3,1,1,1,mixed,-0.10934558344319012,-0.1106218002250505
tabicl,E-CommereShippingData,target_enc_absolute,M4_target_encoding,3,0,0,3,all_negative,-0.8478880101177166,-0.8465807380500716
tabicl,E-CommereShippingData,target_enc_diff,M4_target_encoding,3,0,0,3,all_negative,-0.8440286674789547,-0.8427511832353456
tabicl,E-CommereShippingData,target_enc_inv_ratio,M4_target_encoding,3,0,0,3,all_negative,-0.8449483868343383,-0.8436629703207112
tabicl,E-CommereShippingData,target_enc_oof_absolute,M4_target_encoding,3,2,0,1,mixed,0.13387174802660584,0.1220325937116077
tabicl,E-CommereShippingData,target_enc_oof_diff,M4_target_encoding,3,2,0,1,mixed,0.14811282948795848,0.136196790786202
tabicl,E-CommereShippingData,target_enc_oof_inv_ratio,M4_target_encoding,3,2,0,1,mixed,0.1459366247251107,0.134048363463971
tabicl,E-CommereShippingData,target_enc_oof_ratio,M4_target_encoding,3,2,0,1,mixed,0.14859002296027823,0.1366628369997994
tabicl,E-CommereShippingData,target_enc_oof_ratio_cap5,M4_target_encoding,3,2,0,1,mixed,0.14855389839578018,0.1366224479794426
tabicl,E-CommereShippingData,target_enc_ratio,M4_target_encoding,3,0,0,3,all_negative,-0.8456857242076038,-0.84439237283361
tabicl,E-CommereShippingData,target_enc_ratio__sel_combined_intersection,M4_target_encoding,3,3,0,0,all_positive,0.2309136254523331,0.2310644926964748
tabicl,E-CommereShippingData,target_enc_ratio__sel_combined_union,M4_target_encoding,3,1,0,2,mixed,-0.3242188774308254,-0.3226700911398146
tabicl,E-CommereShippingData,target_enc_ratio_cap5,M4_target_encoding,3,0,0,3,all_negative,-0.8455255888612192,-0.8442303783367845
tabicl,E-CommereShippingData,targeted_groupby_top3,M14_groupby_aggregation,3,0,0,3,all_negative,-2.6256844802247445,-2.63320118327617
tabicl,E-CommereShippingData,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,0,0,3,all_negative,-2.5174603851581123,-2.524959527116976
tabicl,E-CommereShippingData,targeted_groupby_top5,M14_groupby_aggregation,3,0,0,3,all_negative,-1.7567008381172595,-1.74852062030744
tabicl,E-CommereShippingData,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,0,0,3,all_negative,-1.8453531587846796,-1.8371923857938008
tabicl,E-CommereShippingData,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-3.017838750019875,-3.0018544347641622
tabicl,E-CommereShippingData,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-2.587514895226489,-2.572742926670904
tabicl,E-CommereShippingData,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-3.0175985470002904,-3.001611443018913
tabicl,E-CommereShippingData,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,0,0,3,all_negative,-3.33900607497697,-3.3198174739480435
tabicl,E-CommereShippingData,tdda_k5_lam07_aug2,M17_test_directed_augmentation,3,0,0,3,all_negative,-3.785880185734836,-3.769210790305099
tabicl,E-CommereShippingData,tdda_k5_lam08_aug1,M17_test_directed_augmentation,3,0,0,3,all_negative,-3.741823054019383,-3.7220911796645857
tabicl,E-CommereShippingData,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-5.523200763374657,-5.483828799127098
tabicl,E-CommereShippingData,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-5.74463484749099,-5.7049073031646405
tabicl,E-CommereShippingData,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-3.017717225248554,-3.0017328833378536
tabicl,E-CommereShippingData,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,3,0,0,3,all_negative,-5.523036718756171,-5.483666695026416
tabicl,E-CommereShippingData,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3,0,0,3,all_negative,-5.550430032627676,-5.51112840415762
tabicl,E-CommereShippingData,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,3,0,0,3,all_negative,-5.523036718756171,-5.483666695026416
tabicl,Fitness_Club,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,1,0,2,mixed,0.27219534540751084,0.3087017035717955
tabicl,Fitness_Club,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,1,0,2,mixed,-0.27696969603097615,-0.264697284403939
tabicl,Fitness_Club,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,1,0,2,mixed,-0.27696969603097615,-0.264697284403939
tabicl,Fitness_Club,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,1,0,2,mixed,-0.43331278809262463,-0.4450854172333386
tabicl,Fitness_Club,adversarial_lgbm_feature,M6_adversarial_validation,3,1,0,2,mixed,0.27219534540751084,0.3087017035717955
tabicl,Fitness_Club,adversarial_logreg_feature,M6_adversarial_validation,3,0,1,2,mixed,-0.15726747775879432,-0.1680464122426257
tabicl,Fitness_Club,adversarial_rf_feature,M6_adversarial_validation,3,3,0,0,all_positive,0.15249016771651033,0.1541210583067824
tabicl,Fitness_Club,cluster_membership_k10_both,M20_cluster_membership,3,1,0,2,mixed,-0.12645084429691789,-0.1157502965506219
tabicl,Fitness_Club,cluster_membership_k10_both_cumshift,M20_cluster_membership,3,2,0,1,mixed,-0.2998866356965511,-0.2544284879482254
tabicl,Fitness_Club,cluster_membership_k10_feature,M20_cluster_membership,3,1,0,2,mixed,-0.12645084429691789,-0.1157502965506219
tabicl,Fitness_Club,cluster_membership_k10_feature_cumshift,M20_cluster_membership,3,2,0,1,mixed,-0.2998866356965511,-0.2544284879482254
